fname,label
c68fa34a.wav,Acoustic_guitar Double_bass Electric_piano 
c6937567.wav,Acoustic_guitar Gong Cello 
c696ab8b.wav,Hi-hat Shatter Gunshot_or_gunfire 
c69955e7.wav,Gunshot_or_gunfire Drawer_open_or_close Shatter 
c69fd54f.wav,Flute Saxophone Clarinet 
c69ff222.wav,Clarinet Saxophone Flute 
c6a88636.wav,Acoustic_guitar Cello Gong 
c6abd566.wav,Tearing Fart Squeak 
c6c2f7ac.wav,Burping_or_eructation Laughter Telephone 
c6c86c7e.wav,Knock Bass_drum Fireworks 
c6c8d2e9.wav,Burping_or_eructation Fart Laughter 
c6cd02cf.wav,Clarinet Saxophone Flute 
c6cd2ae2.wav,Trumpet Knock Fireworks 
c6d8f5e0.wav,Violin_or_fiddle Cello Flute 
c6e2659c.wav,Bass_drum Gong Double_bass 
c6e63cd2.wav,Drawer_open_or_close Bark Meow 
c6e8c216.wav,Squeak Gunshot_or_gunfire Drawer_open_or_close 
c6f186a1.wav,Saxophone Clarinet Flute 
c6fbb058.wav,Chime Squeak Flute 
c7014004.wav,Hi-hat Fireworks Shatter 
c708326b.wav,Bass_drum Electric_piano Snare_drum 
c70b324f.wav,Bass_drum Snare_drum Electric_piano 
c70d5f58.wav,Fart Gunshot_or_gunfire Hi-hat 
c70fa5c7.wav,Clarinet Flute Saxophone 
c71d4dca.wav,Flute Violin_or_fiddle Cello 
c71ffabf.wav,Acoustic_guitar Double_bass Cello 
c7226477.wav,Clarinet Saxophone Cello 
c7298143.wav,Bass_drum Gong Electric_piano 
c72dd08a.wav,Violin_or_fiddle Trumpet Harmonica 
c7373fa4.wav,Acoustic_guitar Snare_drum Gong 
c7398e6a.wav,Squeak Drawer_open_or_close Microwave_oven 
c73cfa60.wav,Clarinet Saxophone Flute 
c74581f9.wav,Microwave_oven Meow Squeak 
c749ed84.wav,Oboe Trumpet Harmonica 
c74ea7e8.wav,Hi-hat Gong Gunshot_or_gunfire 
c753b621.wav,Oboe Clarinet Saxophone 
c75cfcdf.wav,Bass_drum Electric_piano Snare_drum 
c7643f5a.wav,Violin_or_fiddle Harmonica Clarinet 
c769700d.wav,Flute Violin_or_fiddle Cello 
c771f58d.wav,Clarinet Saxophone Cello 
c774fbc0.wav,Knock Bass_drum Fireworks 
c776df0c.wav,Double_bass Cello Violin_or_fiddle 
c782e255.wav,Bass_drum Gong Electric_piano 
c787a45b.wav,Squeak Applause Bus 
c78ff1f2.wav,Clarinet Saxophone Flute 
c7938b6f.wav,Acoustic_guitar Gong Electric_piano 
c7a59406.wav,Shatter Fireworks Snare_drum 
c7a70f29.wav,Bass_drum Cello Electric_piano 
c7a77b40.wav,Clarinet Flute Saxophone 
c7a82c25.wav,Fart Squeak Tearing 
c7aa4025.wav,Computer_keyboard Drawer_open_or_close Squeak 
c7b3c09e.wav,Writing Scissors Tearing 
c7b536d5.wav,Gong Electric_piano Trumpet 
c7b54c0b.wav,Shatter Tearing Fireworks 
c7b5ef5b.wav,Harmonica Trumpet Violin_or_fiddle 
c7c5f89b.wav,Fart Squeak Tearing 
c7cb0756.wav,Violin_or_fiddle Trumpet Saxophone 
c7cc4642.wav,Telephone Squeak Hi-hat 
c7d06141.wav,Bass_drum Cello Knock 
c7db245c.wav,Clarinet Saxophone Flute 
c7eaa8d4.wav,Scissors Hi-hat Computer_keyboard 
c810043d.wav,Finger_snapping Shatter Hi-hat 
c8106768.wav,Hi-hat Glockenspiel Gong 
c811fd6d.wav,Acoustic_guitar Cough Snare_drum 
c81cfc3b.wav,Squeak Shatter Meow 
c82178d8.wav,Laughter Writing Tearing 
c82443fc.wav,Cello Flute Violin_or_fiddle 
c825d5f4.wav,Glockenspiel Electric_piano Clarinet 
c831423c.wav,Flute Clarinet Saxophone 
c8582b0e.wav,Bass_drum Snare_drum Tearing 
c865bec6.wav,Bass_drum Snare_drum Electric_piano 
c87c0c04.wav,Clarinet Flute Electric_piano 
c8817351.wav,Clarinet Violin_or_fiddle Glockenspiel 
c887048f.wav,Bark Laughter Flute 
c8adbde3.wav,Drawer_open_or_close Fireworks Squeak 
c8ec6e00.wav,Flute Clarinet Saxophone 
c8f167c0.wav,Bass_drum Knock Writing 
c8f2a15e.wav,Clarinet Flute Saxophone 
c8fa5db4.wav,Acoustic_guitar Cello Gong 
c9051509.wav,Bass_drum Electric_piano Snare_drum 
c90b811c.wav,Bass_drum Snare_drum Fart 
c9172469.wav,Clarinet Acoustic_guitar Saxophone 
c91a3134.wav,Saxophone Clarinet Acoustic_guitar 
c91ba6f8.wav,Hi-hat Shatter Snare_drum 
c91bf2d3.wav,Cello Clarinet Flute 
c91c8c4a.wav,Clarinet Flute Electric_piano 
c9220d75.wav,Writing Scissors Laughter 
c922f897.wav,Shatter Hi-hat Fart 
c927270b.wav,Squeak Drawer_open_or_close Microwave_oven 
c92a3475.wav,Saxophone Bark Laughter 
c92b4c34.wav,Trumpet Harmonica Violin_or_fiddle 
c92e687c.wav,Applause Fireworks Tearing 
c9375679.wav,Harmonica Gong Gunshot_or_gunfire 
c93ac13c.wav,Bass_drum Electric_piano Gong 
c93c1b78.wav,Bass_drum Double_bass Electric_piano 
c949e9e5.wav,Double_bass Flute Cello 
c94f039b.wav,Harmonica Trumpet Meow 
c95182e3.wav,Clarinet Glockenspiel Acoustic_guitar 
c954bb16.wav,Computer_keyboard Drawer_open_or_close Hi-hat 
c959b1ef.wav,Bass_drum Knock Electric_piano 
c95aa254.wav,Gunshot_or_gunfire Fireworks Bass_drum 
c9614018.wav,Harmonica Trumpet Violin_or_fiddle 
c967660f.wav,Applause Fireworks Squeak 
c9684414.wav,Flute Saxophone Clarinet 
c9855f16.wav,Harmonica Trumpet Oboe 
c98fcd10.wav,Acoustic_guitar Glockenspiel Gong 
c9912890.wav,Bass_drum Electric_piano Tambourine 
c996ca4c.wav,Saxophone Clarinet Tearing 
c99849e6.wav,Acoustic_guitar Double_bass Cello 
c998d466.wav,Writing Fireworks Snare_drum 
c99a185c.wav,Violin_or_fiddle Harmonica Cello 
c99fbfd4.wav,Bass_drum Electric_piano Gong 
c9a25af4.wav,Applause Fireworks Laughter 
c9a6616a.wav,Trumpet Oboe Saxophone 
c9a9b485.wav,Clarinet Saxophone Flute 
c9aa3c62.wav,Fireworks Finger_snapping Glockenspiel 
c9b8d9b3.wav,Gong Trumpet Acoustic_guitar 
c9bba203.wav,Acoustic_guitar Bus Gong 
c9c80279.wav,Writing Squeak Laughter 
c9d22284.wav,Flute Bark Clarinet 
c9d69497.wav,Clarinet Cello Violin_or_fiddle 
c9d7e926.wav,Cello Acoustic_guitar Clarinet 
c9dc9eba.wav,Gong Acoustic_guitar Electric_piano 
c9deef31.wav,Flute Clarinet Saxophone 
c9e0106a.wav,Trumpet Snare_drum Gunshot_or_gunfire 
c9e0c8d1.wav,Cello Clarinet Saxophone 
c9e9eda5.wav,Computer_keyboard Scissors Applause 
c9f190a4.wav,Bass_drum Double_bass Cello 
c9f21d67.wav,Trumpet Violin_or_fiddle Saxophone 
ca087c9a.wav,Cough Laughter Drawer_open_or_close 
ca106251.wav,Trumpet Violin_or_fiddle Harmonica 
ca155c64.wav,Hi-hat Glockenspiel Finger_snapping 
ca1639b8.wav,Bass_drum Electric_piano Snare_drum 
ca195df9.wav,Hi-hat Gong Gunshot_or_gunfire 
ca1d609f.wav,Gong Bus Double_bass 
ca23f652.wav,Bark Trumpet Meow 
ca296c06.wav,Hi-hat Gong Shatter 
ca2b8814.wav,Acoustic_guitar Snare_drum Telephone 
ca33058a.wav,Hi-hat Cowbell Gong 
ca36ac8f.wav,Clarinet Saxophone Flute 
ca3c51ac.wav,Saxophone Fart Burping_or_eructation 
ca3d3566.wav,Acoustic_guitar Clarinet Gong 
ca47dbc3.wav,Hi-hat Gunshot_or_gunfire Gong 
ca4d868b.wav,Violin_or_fiddle Double_bass Cello 
ca518ffa.wav,Flute Gong Trumpet 
ca56af28.wav,Clarinet Oboe Saxophone 
ca57e906.wav,Snare_drum Tambourine Hi-hat 
ca5ed872.wav,Clarinet Saxophone Cello 
ca600d3b.wav,Flute Cello Laughter 
ca60ec85.wav,Clarinet Flute Chime 
ca614674.wav,Acoustic_guitar Glockenspiel Gong 
ca629136.wav,Hi-hat Tambourine Shatter 
ca69e09f.wav,Clarinet Saxophone Flute 
ca70cef8.wav,Chime Clarinet Flute 
ca80c54f.wav,Applause Fireworks Squeak 
ca8db46f.wav,Bass_drum Snare_drum Electric_piano 
ca9edfd7.wav,Clarinet Oboe Harmonica 
caa4969a.wav,Flute Clarinet Oboe 
caade114.wav,Double_bass Cello Gong 
cabee68d.wav,Acoustic_guitar Telephone Gong 
cacb4e13.wav,Bass_drum Electric_piano Snare_drum 
cad4f622.wav,Bass_drum Electric_piano Gong 
cadfe0bb.wav,Trumpet Oboe Harmonica 
cae02964.wav,Hi-hat Gunshot_or_gunfire Shatter 
cae2eb1d.wav,Harmonica Violin_or_fiddle Hi-hat 
cae702e8.wav,Cowbell Violin_or_fiddle Gong 
caecc4f5.wav,Cello Acoustic_guitar Gong 
caef9c32.wav,Clarinet Saxophone Acoustic_guitar 
caf4c3d2.wav,Clarinet Saxophone Flute 
caf91949.wav,Clarinet Saxophone Flute 
cafdbf9a.wav,Trumpet Saxophone Violin_or_fiddle 
cb12610f.wav,Acoustic_guitar Gong Cello 
cb1d67b2.wav,Clarinet Saxophone Flute 
cb2e9682.wav,Cello Acoustic_guitar Clarinet 
cb31eca9.wav,Flute Cello Double_bass 
cb393123.wav,Trumpet Applause Writing 
cb3c838b.wav,Tambourine Shatter Scissors 
cb4237cc.wav,Bus Gong Harmonica 
cb44265a.wav,Clarinet Violin_or_fiddle Flute 
cb45a066.wav,Clarinet Saxophone Cello 
cb467274.wav,Clarinet Saxophone Flute 
cb489864.wav,Violin_or_fiddle Cello Clarinet 
cb53ddf2.wav,Clarinet Flute Oboe 
cb55857e.wav,Bass_drum Knock Double_bass 
cb64bba5.wav,Clarinet Saxophone Flute 
cb663aad.wav,Electric_piano Gong Acoustic_guitar 
cb75c821.wav,Oboe Clarinet Gong 
cb7e344e.wav,Flute Saxophone Clarinet 
cb7f651f.wav,Hi-hat Snare_drum Shatter 
cb84bad3.wav,Tambourine Hi-hat Shatter 
cb859549.wav,Hi-hat Tambourine Squeak 
cb904604.wav,Knock Fireworks Bass_drum 
cb910861.wav,Telephone Fart Flute 
cb9c7481.wav,Flute Clarinet Bark 
cb9ebbb2.wav,Bass_drum Electric_piano Telephone 
cbafe9e7.wav,Bass_drum Electric_piano Snare_drum 
cbbd5acd.wav,Gong Hi-hat Electric_piano 
cbc06984.wav,Fart Tambourine Hi-hat 
cbc6e28a.wav,Hi-hat Gunshot_or_gunfire Shatter 
cbc7d951.wav,Drawer_open_or_close Squeak Cough 
cbcd005a.wav,Flute Saxophone Clarinet 
cbcd1a62.wav,Fart Bass_drum Gunshot_or_gunfire 
cbd42db6.wav,Electric_piano Acoustic_guitar Gong 
cbd6b37c.wav,Finger_snapping Scissors Writing 
cbd6fa7c.wav,Clarinet Saxophone Telephone 
cbe28d7e.wav,Clarinet Saxophone Flute 
cbe34ca9.wav,Clarinet Flute Saxophone 
cbf52f8d.wav,Knock Bass_drum Bark 
cbf8584e.wav,Bass_drum Snare_drum Electric_piano 
cbfad5d5.wav,Clarinet Acoustic_guitar Saxophone 
cc024474.wav,Acoustic_guitar Gong Saxophone 
cc0610b5.wav,Acoustic_guitar Gong Cello 
cc100b09.wav,Fart Squeak Tearing 
cc122bbc.wav,Acoustic_guitar Cello Gong 
cc1f92f9.wav,Acoustic_guitar Gong Electric_piano 
cc20dd9d.wav,Clarinet Saxophone Flute 
cc28793d.wav,Trumpet Knock Computer_keyboard 
cc3627a6.wav,Keys_jangling Tearing Scissors 
cc4c0739.wav,Telephone Flute Electric_piano 
cc60615b.wav,Cough Laughter Gunshot_or_gunfire 
cc675b4f.wav,Cello Violin_or_fiddle Double_bass 
cc677433.wav,Clarinet Violin_or_fiddle Flute 
cc7ba40a.wav,Clarinet Saxophone Cello 
cc809446.wav,Cello Violin_or_fiddle Saxophone 
cc809ef4.wav,Squeak Fireworks Shatter 
cc8320de.wav,Trumpet Oboe Saxophone 
cc86d6ea.wav,Clarinet Saxophone Violin_or_fiddle 
cc88d96e.wav,Shatter Writing Squeak 
cc8a484c.wav,Gong Glockenspiel Acoustic_guitar 
cc94deab.wav,Finger_snapping Tearing Shatter 
cc9e3e42.wav,Acoustic_guitar Saxophone Gong 
cca3668e.wav,Trumpet Violin_or_fiddle Gong 
cca5a471.wav,Flute Violin_or_fiddle Gong 
cca828c5.wav,Violin_or_fiddle Cello Harmonica 
cca96b33.wav,Flute Clarinet Violin_or_fiddle 
ccaba3cb.wav,Snare_drum Fireworks Tambourine 
ccb96718.wav,Tearing Keys_jangling Scissors 
ccba2e3b.wav,Knock Double_bass Bass_drum 
ccbf92d8.wav,Trumpet Harmonica Violin_or_fiddle 
ccc4050e.wav,Violin_or_fiddle Harmonica Clarinet 
cccddb9b.wav,Acoustic_guitar Snare_drum Squeak 
cccff04a.wav,Gong Acoustic_guitar Bus 
ccd3b84c.wav,Snare_drum Hi-hat Trumpet 
cce04747.wav,Hi-hat Gong Harmonica 
cce9ee09.wav,Bark Trumpet Harmonica 
ccedeaf8.wav,Clarinet Saxophone Cello 
ccfbe5ab.wav,Violin_or_fiddle Harmonica Trumpet 
cd0ae421.wav,Squeak Laughter Meow 
cd0c2a96.wav,Clarinet Saxophone Flute 
cd0f5859.wav,Trumpet Saxophone Oboe 
cd14351c.wav,Violin_or_fiddle Harmonica Cello 
cd1c3d00.wav,Clarinet Saxophone Flute 
cd21b480.wav,Squeak Hi-hat Telephone 
cd35b71d.wav,Flute Saxophone Clarinet 
cd40c42c.wav,Acoustic_guitar Gong Double_bass 
cd4c14f9.wav,Clarinet Saxophone Flute 
cd52fd53.wav,Applause Tearing Fireworks 
cd554105.wav,Squeak Drawer_open_or_close Microwave_oven 
cd559055.wav,Clarinet Saxophone Flute 
cd58c8ce.wav,Clarinet Saxophone Flute 
cd605279.wav,Acoustic_guitar Cello Double_bass 
cd650af2.wav,Acoustic_guitar Gong Electric_piano 
cd68143e.wav,Double_bass Gong Cello 
cd6dd770.wav,Violin_or_fiddle Harmonica Clarinet 
cd751727.wav,Trumpet Oboe Saxophone 
cd854043.wav,Bass_drum Gong Knock 
cd9072e8.wav,Clarinet Flute Electric_piano 
cd9baa07.wav,Acoustic_guitar Cello Gong 
cda7d297.wav,Chime Acoustic_guitar Cowbell 
cdaedc34.wav,Bass_drum Knock Electric_piano 
cdaf7bdc.wav,Bass_drum Snare_drum Electric_piano 
cdb4ced5.wav,Acoustic_guitar Double_bass Electric_piano 
cdb9d835.wav,Hi-hat Shatter Cowbell 
cdc39da1.wav,Cello Double_bass Saxophone 
cdc93f9d.wav,Bass_drum Electric_piano Gong 
cdd10728.wav,Meow Glockenspiel Squeak 
cdd5fb4c.wav,Flute Clarinet Squeak 
cdde037c.wav,Acoustic_guitar Gong Glockenspiel 
cdf37f64.wav,Saxophone Fart Microwave_oven 
cdf81fc0.wav,Acoustic_guitar Glockenspiel Gong 
cdfe1fa9.wav,Writing Fart Acoustic_guitar 
ce031a6c.wav,Clarinet Saxophone Acoustic_guitar 
ce067aac.wav,Bass_drum Fart Gunshot_or_gunfire 
ce06a3ca.wav,Violin_or_fiddle Harmonica Clarinet 
ce079011.wav,Hi-hat Glockenspiel Fireworks 
ce091e31.wav,Double_bass Bass_drum Gong 
ce19c5b4.wav,Gunshot_or_gunfire Fireworks Knock 
ce1beffb.wav,Scissors Hi-hat Tearing 
ce1d5c23.wav,Clarinet Saxophone Flute 
ce203f06.wav,Clarinet Saxophone Flute 
ce295bfd.wav,Saxophone Clarinet Acoustic_guitar 
ce2bd6c9.wav,Bark Cough Laughter 
ce3a3b23.wav,Fart Shatter Keys_jangling 
ce3e08ea.wav,Bass_drum Snare_drum Electric_piano 
ce48ccbb.wav,Bass_drum Electric_piano Snare_drum 
ce4b2f15.wav,Acoustic_guitar Clarinet Glockenspiel 
ce5b2140.wav,Acoustic_guitar Glockenspiel Electric_piano 
ce6859a8.wav,Violin_or_fiddle Cello Acoustic_guitar 
ce8172d5.wav,Trumpet Violin_or_fiddle Harmonica 
ce86e76a.wav,Bass_drum Snare_drum Electric_piano 
ce890eb4.wav,Bass_drum Gong Electric_piano 
ce95dcea.wav,Cello Acoustic_guitar Gong 
ce99f94c.wav,Clarinet Saxophone Flute 
ce9c1ce8.wav,Snare_drum Hi-hat Tambourine 
ce9dd7b8.wav,Bass_drum Snare_drum Tambourine 
cea165f8.wav,Cough Laughter Gunshot_or_gunfire 
cea67a35.wav,Fireworks Snare_drum Gunshot_or_gunfire 
ceab0387.wav,Gong Chime Squeak 
ceb6e9c1.wav,Saxophone Clarinet Flute 
cec9647b.wav,Gong Chime Telephone 
cecb67c0.wav,Acoustic_guitar Gong Telephone 
cecd4f9f.wav,Clarinet Acoustic_guitar Saxophone 
cee05a5f.wav,Clarinet Flute Saxophone 
cee063a7.wav,Acoustic_guitar Gong Cello 
ceec151c.wav,Bass_drum Gong Electric_piano 
ceef96eb.wav,Laughter Double_bass Flute 
cefb71c5.wav,Writing Scissors Keys_jangling 
ceffb395.wav,Clarinet Flute Violin_or_fiddle 
cf0471b4.wav,Clarinet Saxophone Cello 
cf0d3082.wav,Saxophone Trumpet Oboe 
cf0f872c.wav,Clarinet Saxophone Cello 
cf109573.wav,Double_bass Cello Acoustic_guitar 
cf156f7d.wav,Violin_or_fiddle Cello Harmonica 
cf225634.wav,Double_bass Gong Cello 
cf2c1168.wav,Clarinet Saxophone Flute 
cf370066.wav,Acoustic_guitar Cello Gong 
cf3933c7.wav,Bass_drum Knock Electric_piano 
cf3f6594.wav,Acoustic_guitar Glockenspiel Electric_piano 
cf4eb36a.wav,Telephone Tambourine Snare_drum 
cf510fc8.wav,Applause Fireworks Trumpet 
cf583cf8.wav,Oboe Violin_or_fiddle Clarinet 
cf5ec323.wav,Bass_drum Gong Electric_piano 
cf654f37.wav,Acoustic_guitar Gong Electric_piano 
cf655c72.wav,Saxophone Clarinet Flute 
cf6a21d7.wav,Bass_drum Knock Gong 
cf6c9166.wav,Clarinet Saxophone Cello 
cf6e8727.wav,Saxophone Clarinet Flute 
cf7b4e97.wav,Clarinet Violin_or_fiddle Cello 
cf830a16.wav,Hi-hat Gunshot_or_gunfire Gong 
cf8357ba.wav,Glockenspiel Fireworks Shatter 
cf83e7ed.wav,Clarinet Flute Cello 
cf99e424.wav,Acoustic_guitar Gong Cello 
cf9fa471.wav,Saxophone Meow Trumpet 
cfada6b4.wav,Keys_jangling Squeak Microwave_oven 
cfadac1f.wav,Acoustic_guitar Gong Telephone 
cfb02ecb.wav,Bass_drum Gong Electric_piano 
cfb76128.wav,Flute Clarinet Chime 
cfc16683.wav,Snare_drum Hi-hat Tambourine 
cfc20796.wav,Bass_drum Electric_piano Snare_drum 
cfc2388d.wav,Flute Violin_or_fiddle Bark 
cfd05410.wav,Flute Saxophone Clarinet 
cfd7f8d1.wav,Clarinet Saxophone Flute 
cfe26f15.wav,Hi-hat Gunshot_or_gunfire Shatter 
cfe27a89.wav,Cello Acoustic_guitar Gong 
cfe540af.wav,Hi-hat Gunshot_or_gunfire Tambourine 
cfeb4cda.wav,Acoustic_guitar Snare_drum Gong 
cfee75b9.wav,Gunshot_or_gunfire Cough Snare_drum 
cfef6dc7.wav,Hi-hat Shatter Gunshot_or_gunfire 
d001e455.wav,Gunshot_or_gunfire Fireworks Bass_drum 
d002c5a8.wav,Acoustic_guitar Snare_drum Fireworks 
d008405a.wav,Bass_drum Knock Gong 
d012cd6f.wav,Knock Drawer_open_or_close Acoustic_guitar 
d012d82d.wav,Glockenspiel Fireworks Hi-hat 
d014078b.wav,Applause Fireworks Squeak 
d01571db.wav,Acoustic_guitar Glockenspiel Violin_or_fiddle 
d0296d9a.wav,Trumpet Oboe Saxophone 
d02c2598.wav,Bus Fireworks Microwave_oven 
d0331f5c.wav,Hi-hat Gong Gunshot_or_gunfire 
d033f19a.wav,Bass_drum Snare_drum Electric_piano 
d034f755.wav,Saxophone Clarinet Flute 
d037cc6b.wav,Clarinet Saxophone Flute 
d0420016.wav,Bass_drum Electric_piano Gong 
d04b6cac.wav,Acoustic_guitar Gong Glockenspiel 
d0564f2e.wav,Clarinet Flute Electric_piano 
d056aad7.wav,Shatter Scissors Hi-hat 
d061c5bf.wav,Violin_or_fiddle Trumpet Harmonica 
d06d9b40.wav,Flute Saxophone Clarinet 
d07109a6.wav,Squeak Writing Gunshot_or_gunfire 
d074e2de.wav,Hi-hat Gong Gunshot_or_gunfire 
d076438e.wav,Writing Scissors Shatter 
d07f1b62.wav,Clarinet Flute Saxophone 
d0893bc2.wav,Finger_snapping Writing Shatter 
d09374f6.wav,Glockenspiel Acoustic_guitar Gong 
d09ea1ea.wav,Fireworks Violin_or_fiddle Hi-hat 
d0a1d8f7.wav,Glockenspiel Electric_piano Acoustic_guitar 
d0aae8e4.wav,Squeak Hi-hat Writing 
d0ab9ead.wav,Glockenspiel Fireworks Finger_snapping 
d0bcb36f.wav,Hi-hat Shatter Squeak 
d0bdb2d5.wav,Acoustic_guitar Glockenspiel Gong 
d0be1421.wav,Acoustic_guitar Laughter Cough 
d0bfea10.wav,Clarinet Saxophone Flute 
d0c91340.wav,Clarinet Flute Saxophone 
d0cd33c8.wav,Clarinet Microwave_oven Chime 
d0cd7cf4.wav,Gong Double_bass Bus 
d0d3cc84.wav,Trumpet Oboe Saxophone 
d0d8c0e9.wav,Fireworks Squeak Bark 
d0ea54a6.wav,Bass_drum Knock Cello 
d0ef54a2.wav,Shatter Snare_drum Fireworks 
d0f049c4.wav,Harmonica Violin_or_fiddle Squeak 
d104f1e7.wav,Clarinet Saxophone Flute 
d1109918.wav,Clarinet Flute Violin_or_fiddle 
d11f0094.wav,Violin_or_fiddle Flute Cello 
d12367be.wav,Acoustic_guitar Gong Electric_piano 
d124552e.wav,Violin_or_fiddle Harmonica Clarinet 
d1247548.wav,Clarinet Acoustic_guitar Glockenspiel 
d1276d65.wav,Writing Tearing Drawer_open_or_close 
d129bdd6.wav,Gong Trumpet Violin_or_fiddle 
d129d523.wav,Violin_or_fiddle Trumpet Harmonica 
d12d7a17.wav,Clarinet Saxophone Flute 
d1307f2c.wav,Glockenspiel Acoustic_guitar Gong 
d1400cef.wav,Cowbell Violin_or_fiddle Flute 
d14bdf5e.wav,Fart Tearing Squeak 
d161b6d7.wav,Drawer_open_or_close Cowbell Cough 
d16619b1.wav,Acoustic_guitar Gong Cello 
d166619d.wav,Bass_drum Gong Electric_piano 
d16c5799.wav,Hi-hat Shatter Fireworks 
d16ca5cd.wav,Gong Flute Violin_or_fiddle 
d16e161f.wav,Telephone Cello Hi-hat 
d16e451e.wav,Bass_drum Electric_piano Gong 
d1862d4f.wav,Bass_drum Snare_drum Tambourine 
d18c4c55.wav,Bass_drum Double_bass Knock 
d18d88fe.wav,Cello Violin_or_fiddle Clarinet 
d194d19d.wav,Double_bass Cello Saxophone 
d197babe.wav,Cello Double_bass Saxophone 
d19882b8.wav,Fart Bass_drum Squeak 
d198833d.wav,Tambourine Hi-hat Shatter 
d1991113.wav,Writing Tearing Shatter 
d19bc3f4.wav,Violin_or_fiddle Clarinet Flute 
d19de41d.wav,Clarinet Flute Oboe 
d1a257ee.wav,Squeak Harmonica Violin_or_fiddle 
d1aa0a93.wav,Flute Clarinet Chime 
d1ab2601.wav,Acoustic_guitar Cello Gong 
d1ad565b.wav,Bass_drum Electric_piano Gong 
d1b72dbe.wav,Clarinet Flute Saxophone 
d1c98815.wav,Bass_drum Acoustic_guitar Tambourine 
d1d42429.wav,Meow Squeak Gong 
d1ee15b3.wav,Applause Fireworks Bus 
d1ef1055.wav,Double_bass Cello Acoustic_guitar 
d1f96ff7.wav,Acoustic_guitar Gong Electric_piano 
d202bb43.wav,Violin_or_fiddle Cello Clarinet 
d21097f6.wav,Knock Bass_drum Gong 
d2196aad.wav,Harmonica Trumpet Laughter 
d21afbe4.wav,Writing Laughter Scissors 
d2217d56.wav,Knock Bass_drum Fireworks 
d2299009.wav,Bass_drum Knock Gong 
d22a1ea5.wav,Violin_or_fiddle Harmonica Cello 
d232f1c0.wav,Clarinet Saxophone Flute 
d23fd352.wav,Microwave_oven Telephone Flute 
d25246b3.wav,Writing Shatter Scissors 
d256e250.wav,Glockenspiel Electric_piano Acoustic_guitar 
d2671f1b.wav,Burping_or_eructation Laughter Tearing 
d269b18a.wav,Chime Fart Writing 
d26b4231.wav,Bass_drum Electric_piano Gong 
d2768410.wav,Writing Cough Hi-hat 
d285ee6a.wav,Gunshot_or_gunfire Knock Fireworks 
d290f44f.wav,Acoustic_guitar Cough Laughter 
d29a1a95.wav,Glockenspiel Violin_or_fiddle Gong 
d29db0c9.wav,Violin_or_fiddle Harmonica Trumpet 
d29dd7be.wav,Flute Clarinet Saxophone 
d29f8faf.wav,Bass_drum Electric_piano Gong 
d2a28472.wav,Knock Bass_drum Gong 
d2ac91e3.wav,Acoustic_guitar Clarinet Gong 
d2ad2076.wav,Violin_or_fiddle Clarinet Flute 
d2b30319.wav,Clarinet Microwave_oven Flute 
d2b5382b.wav,Violin_or_fiddle Cello Saxophone 
d2bd166d.wav,Glockenspiel Fireworks Shatter 
d2ce38aa.wav,Writing Tearing Laughter 
d2cef5b4.wav,Clarinet Saxophone Flute 
d2d332ba.wav,Flute Saxophone Clarinet 
d2d46bd7.wav,Cello Acoustic_guitar Clarinet 
d2ec4d66.wav,Drawer_open_or_close Cough Fireworks 
d2f15f83.wav,Fart Bass_drum Electric_piano 
d2f64d1b.wav,Writing Squeak Violin_or_fiddle 
d3001baa.wav,Bass_drum Knock Fireworks 
d300a533.wav,Flute Bark Violin_or_fiddle 
d3039f5c.wav,Acoustic_guitar Snare_drum Fireworks 
d323d465.wav,Bass_drum Electric_piano Gong 
d3248fad.wav,Clarinet Cello Saxophone 
d3260470.wav,Violin_or_fiddle Laughter Squeak 
d3276318.wav,Hi-hat Gong Gunshot_or_gunfire 
d3278d00.wav,Bass_drum Electric_piano Fart 
d32a32c1.wav,Bass_drum Electric_piano Gong 
d34b810d.wav,Acoustic_guitar Gong Electric_piano 
d3537f43.wav,Bass_drum Electric_piano Snare_drum 
d353f8fd.wav,Bass_drum Electric_piano Saxophone 
d364007e.wav,Clarinet Saxophone Acoustic_guitar 
d3742309.wav,Trumpet Saxophone Oboe 
d3746aad.wav,Trumpet Oboe Harmonica 
d3869bfb.wav,Finger_snapping Scissors Shatter 
d38d7ebf.wav,Clarinet Saxophone Cello 
d3945cfc.wav,Tambourine Hi-hat Gunshot_or_gunfire 
d3966cba.wav,Writing Squeak Acoustic_guitar 
d3a51cee.wav,Double_bass Saxophone Electric_piano 
d3a8f102.wav,Fireworks Hi-hat Violin_or_fiddle 
d3b11fbb.wav,Bass_drum Snare_drum Electric_piano 
d3b2e4ed.wav,Clarinet Acoustic_guitar Saxophone 
d3b89ad7.wav,Cello Gong Violin_or_fiddle 
d3c6e208.wav,Gong Bass_drum Electric_piano 
d3c7071b.wav,Electric_piano Gong Acoustic_guitar 
d3cb7701.wav,Cello Clarinet Saxophone 
d3f95efd.wav,Acoustic_guitar Snare_drum Fireworks 
d3fa5fa6.wav,Saxophone Clarinet Oboe 
d3fd4204.wav,Squeak Harmonica Gong 
d3fe26a1.wav,Violin_or_fiddle Harmonica Cello 
d40aa0bb.wav,Applause Laughter Fireworks 
d40b9ebc.wav,Clarinet Saxophone Double_bass 
d40e260e.wav,Trumpet Oboe Saxophone 
d412fb40.wav,Gong Electric_piano Cello 
d42fc349.wav,Bass_drum Knock Cello 
d4363c06.wav,Laughter Cough Flute 
